dupe,w1,w2,col,p1,p2,len1,len2,lev,let1,let2,a,h,i
False,electricity_gas_and_water_supply,forestry_logging_and_related_service_activities,category,0.04661136454187726,0.013586774047694724,32,47,34,True,True,False,False,False
False,education,plus_statistical_discrepancy,category,0.02158663079340493,0.0014996933462859089,9,28,23,True,True,False,False,False
False,other_community_social_and_personal_services,private_households_with_employed_persons,category,0.022875919401555204,0.021774652048760185,44,40,35,True,True,False,False,False
False,less_financial_intermediation_services_indirectly_measured_fisim,land_transport_transport_via_pipelines_water_transport_air_transport_supporting_and_auxiliary_transport_activities_activities_of_travel_agencies,category,0.03193227653449966,0.01502379364219555,64,144,112,True,True,False,False,False
False,post_and_telecommunications,plus_taxes_on_products,category,0.01486263256617677,0.016496626809144994,27,22,20,True,True,False,False,False
False,plus_taxes_less_subsidies_on_products,agriculture_hunting_forestry_fishing,category,0.04568468835476925,0.0482632655710698,37,36,33,True,True,False,False,False
False,real_estate_renting_and_business_activities,wholesale_retail_trade_repair_of_motor_vehicles_motorcycles_and_personal_and_household_goods_hotels_and_restaurants,category,0.02760778766132895,0.04809315110193885,43,115,88,True,True,False,False,False
False,financial_intermediation_real_estate_renting_and_business_activities,less_subsidies_on_products,category,0.047175428307943,0.012812305543493344,68,26,56,True,True,False,False,False
False,equals_gross_domestic_product,agriculture_hunting_forestry,category,0.060793539231530275,0.025772342073337243,29,28,26,True,True,False,False,False
False,construction,equals_value_added_gross_in_basic_prices,category,0.048581111026551285,0.05949977392682392,12,40,36,True,True,False,False,False
False,0.25,0.5,against_normal,0.00749063670411985,0.11235955056179776,4,3,1,False,False,False,False,False
False,1.0,0.0,against_normal,0.8289637952559301,0.05118601747815231,3,3,1,False,False,False,False,False
False,0,1,CprVote,0.9486166007905138,0.05138339920948617,1,1,1,False,False,False,False,False
False,A,N,ji_live_in_dom_svc_contract,0.00583659666312286,7.479391604917166e-05,1,1,1,True,True,False,False,False
False,draw,win_B,result,0.06393978736639419,0.10581090115041028,4,5,5,True,True,False,False,False
False,1,0,SerOth,0.026350461133069828,0.9736495388669302,1,1,1,False,False,False,False,False
False,0,1,NormCostRate_EE_est,0.8485294117647059,0.1514705882352941,1,1,1,False,False,False,False,False
False,member,others,organizer.photo.type,0.9345988977342314,0.06540110226576852,6,6,5,True,True,False,False,False
False,Love,Hate,q29FrameLoveMeteor,0.060223196492626536,0.079473893981666,4,4,3,True,True,False,False,False
False,Rwanda,Uzbekistan,country_or_area,0.004981589776911414,0.002815681178254277,6,10,9,True,True,False,False,False
False,Tajikistan,Dominica,country_or_area,0.002815681178254277,0.004981589776911414,10,8,7,True,True,False,False,False
False,Micronesia (Federated States of),Chile,country_or_area,0.004981589776911414,0.004981589776911414,32,5,30,True,True,False,False,False
False,Turks and Caicos Islands,Oman,country_or_area,0.004981589776911414,0.004981589776911414,24,4,22,True,True,False,False,False
False,Mali,Croatia,country_or_area,0.004981589776911414,0.002815681178254277,4,7,5,True,True,False,False,False
False,Japan,Cuba,country_or_area,0.004981589776911414,0.004981589776911414,5,4,4,True,True,False,False,False
False,Lesotho,Suriname,country_or_area,0.004981589776911414,0.004981589776911414,7,8,8,True,True,False,False,False
False,Belarus,Venezuela (Bolivarian Republic of),country_or_area,0.002815681178254277,0.004981589776911414,7,34,29,True,True,False,False,False
False,Equatorial Guinea,Antigua and Barbuda,country_or_area,0.004981589776911414,0.004981589776911414,17,19,16,True,True,False,False,False
False,Bulgaria,Palau,country_or_area,0.004981589776911414,0.004981589776911414,8,5,6,True,True,False,False,False
False,Tonga,Seychelles,country_or_area,0.004981589776911414,0.004981589776911414,5,10,10,True,True,False,False,False
False,Spain,Kiribati,country_or_area,0.004981589776911414,0.004981589776911414,5,8,7,True,True,False,False,False
False,Kyrgyzstan,Guinea-Bissau,country_or_area,0.002815681178254277,0.004981589776911414,10,13,11,True,True,False,False,False
False,Iceland,Former Netherlands Antilles,country_or_area,0.004981589776911414,0.0043318171973142725,7,27,22,True,True,False,False,False
False,Guinea,Uganda,country_or_area,0.004981589776911414,0.004981589776911414,6,6,4,True,True,False,False,False
False,Lao People's Democratic Republic,Armenia,country_or_area,0.004981589776911414,0.002815681178254277,32,7,29,True,True,False,False,False
False,Cabo Verde,French Polynesia,country_or_area,0.004981589776911414,0.004981589776911414,10,16,14,True,True,False,False,False
False,South Sudan,Nigeria,country_or_area,0.0008663634394628548,0.004981589776911414,11,7,10,True,True,False,False,False
False,United Republic of Tanzania: Zanzibar,Cyprus,country_or_area,0.002815681178254277,0.004981589776911414,37,6,36,True,True,False,False,False
False,Benin,Argentina,country_or_area,0.004981589776911414,0.004981589776911414,5,9,5,True,True,False,False,False
False,Russian Federation,Former Czechoslovakia,country_or_area,0.002815681178254277,0.002274204028589993,18,21,19,True,True,False,False,False
False,Grenada,Saint Lucia,country_or_area,0.004981589776911414,0.004981589776911414,7,11,9,True,True,False,False,False
False,Morocco,United Kingdom of Great Britain and Northern Ireland,country_or_area,0.004981589776911414,0.004981589776911414,7,52,49,True,True,False,False,False
False,France,Qatar,country_or_area,0.004981589776911414,0.004981589776911414,6,5,5,True,True,False,False,False
False,Slovakia,"Iran, Islamic Republic of",country_or_area,0.002815681178254277,0.004981589776911414,8,25,23,True,True,False,False,False
False,Democratic People's Republic of Korea,Mongolia,country_or_area,0.004981589776911414,0.004981589776911414,37,8,32,True,True,False,False,False
False,Republic of Moldova,Former Yugoslavia,country_or_area,0.002815681178254277,0.002274204028589993,19,17,16,True,True,False,False,False
False,Malawi,Syrian Arab Republic,country_or_area,0.004981589776911414,0.004981589776911414,6,20,17,True,True,False,False,False
False,British Virgin Islands,Indonesia,country_or_area,0.004981589776911414,0.004981589776911414,22,9,19,True,True,False,False,False
False,Timor-Leste,United Arab Emirates,country_or_area,0.002815681178254277,0.004981589776911414,11,20,16,True,True,False,False,False
False,New Zealand,Ireland,country_or_area,0.004981589776911414,0.004981589776911414,11,7,6,True,True,False,False,False
False,Guyana,Liechtenstein,country_or_area,0.004981589776911414,0.004981589776911414,6,13,12,True,True,False,False,False
False,Malaysia,Mexico,country_or_area,0.004981589776911414,0.004981589776911414,8,6,7,True,True,False,False,False
False,Ukraine,Namibia,country_or_area,0.002815681178254277,0.004981589776911414,7,7,7,True,True,False,False,False
False,Dominican Republic,Former USSR,country_or_area,0.004981589776911414,0.002274204028589993,18,11,16,True,True,False,False,False
False,Luxembourg,Angola,country_or_area,0.004981589776911414,0.004981589776911414,10,6,9,True,True,False,False,False
False,San Marino,Afghanistan,country_or_area,0.004981589776911414,0.004981589776911414,10,11,10,True,True,False,False,False
False,Singapore,Azerbaijan,country_or_area,0.004981589776911414,0.002815681178254277,9,10,9,True,True,False,False,False
False,Bangladesh,Burkina Faso,country_or_area,0.004981589776911414,0.004981589776911414,10,12,9,True,True,False,False,False
False,Sint Maarten (Dutch part),The former Yugoslav Republic of Macedonia,country_or_area,0.0011912497292614252,0.002815681178254277,25,41,35,True,True,False,False,False
False,Congo,Zimbabwe,country_or_area,0.004981589776911414,0.004981589776911414,5,8,8,True,True,False,False,False
False,Philippines,Czech Republic,country_or_area,0.004981589776911414,0.002815681178254277,11,14,12,True,True,False,False,False
False,Estonia,Thailand,country_or_area,0.002815681178254277,0.004981589776911414,7,8,8,True,True,False,False,False
False,Barbados,Somalia,country_or_area,0.004981589776911414,0.004981589776911414,8,7,7,True,True,False,False,False
False,Niger,Djibouti,country_or_area,0.004981589776911414,0.004981589776911414,5,8,7,True,True,False,False,False
False,Jamaica,Austria,country_or_area,0.004981589776911414,0.004981589776911414,7,7,6,True,True,False,False,False
False,Ecuador,Haiti,country_or_area,0.004981589776911414,0.004981589776911414,7,5,6,True,True,False,False,False
False,Belize,Cayman Islands,country_or_area,0.004981589776911414,0.004981589776911414,6,14,13,True,True,False,False,False
False,Pakistan,Poland,country_or_area,0.004981589776911414,0.004981589776911414,8,6,6,True,True,False,False,False
False,"China, People's Republic of",Ghana,country_or_area,0.004981589776911414,0.004981589776911414,27,5,24,True,True,False,False,False
False,Tunisia,Turkmenistan,country_or_area,0.004981589776911414,0.002815681178254277,7,12,6,True,True,False,False,False
False,"China, Macao Special Administrative Region",Sweden,country_or_area,0.004981589776911414,0.004981589776911414,42,6,37,True,True,False,False,False
False,Netherlands,Democratic Republic of the Congo,country_or_area,0.004981589776911414,0.004981589776911414,11,32,27,True,True,False,False,False
False,Maldives,Costa Rica,country_or_area,0.004981589776911414,0.004981589776911414,8,10,9,True,True,False,False,False
False,South Africa,Lithuania,country_or_area,0.004981589776911414,0.002815681178254277,12,9,8,True,True,False,False,False
False,Egypt,Samoa,country_or_area,0.004981589776911414,0.004981589776911414,5,5,5,True,True,False,False,False
False,Yemen,Honduras,country_or_area,0.0029239766081871343,0.004981589776911414,5,8,8,True,True,False,False,False
False,Belgium,Bolivia (Plurinational State of),country_or_area,0.004981589776911414,0.004981589776911414,7,32,28,True,True,False,False,False
False,Uruguay,Saudi Arabia,country_or_area,0.004981589776911414,0.004981589776911414,7,12,10,True,True,False,False,False
False,El Salvador,Georgia,country_or_area,0.004981589776911414,0.002815681178254277,11,7,10,True,True,False,False,False
False,Bhutan,Republic of Korea,country_or_area,0.004981589776911414,0.004981589776911414,6,17,16,True,True,False,False,False
False,Australia,Tuvalu,country_or_area,0.004981589776911414,0.004981589776911414,9,6,6,True,True,False,False,False
False,India,Myanmar,country_or_area,0.004981589776911414,0.004981589776911414,5,7,6,True,True,False,False,False
False,Brunei Darussalam,Curaçao,country_or_area,0.004981589776911414,0.0011912497292614252,17,7,13,True,True,False,False,False
False,Cambodia,Chad,country_or_area,0.004981589776911414,0.004981589776911414,8,4,6,True,True,False,False,False
False,Swaziland,Lebanon,country_or_area,0.004981589776911414,0.004981589776911414,9,7,8,True,True,False,False,False
False,Anguilla,Eritrea,country_or_area,0.004981589776911414,0.002815681178254277,8,7,7,True,True,False,False,False
False,Montenegro,Senegal,country_or_area,0.002815681178254277,0.004981589776911414,10,7,6,True,True,False,False,False
False,Yemen: Former Democratic Yemen,Turkey,country_or_area,0.002274204028589993,0.004981589776911414,30,6,28,True,True,False,False,False
False,Mauritius,Albania,country_or_area,0.004981589776911414,0.004981589776911414,9,7,8,True,True,False,False,False
False,Romania,Denmark,country_or_area,0.004981589776911414,0.004981589776911414,7,7,6,True,True,False,False,False
False,Viet Nam,Fiji,country_or_area,0.004981589776911414,0.004981589776911414,8,4,7,True,True,False,False,False
False,Gabon,Bahrain,country_or_area,0.004981589776911414,0.004981589776911414,5,7,5,True,True,False,False,False
False,Peru,Cook Islands,country_or_area,0.004981589776911414,0.004981589776911414,4,12,12,True,True,False,False,False
False,Aruba,Puerto Rico,country_or_area,0.004981589776911414,0.004981589776911414,5,11,10,True,True,False,False,False
False,Bermuda,Norway,country_or_area,0.004981589776911414,0.004981589776911414,7,6,6,True,True,False,False,False
False,Switzerland,Paraguay,country_or_area,0.004981589776911414,0.004981589776911414,11,8,10,True,True,False,False,False
False,Colombia,United Republic of Tanzania: Mainland,country_or_area,0.004981589776911414,0.004981589776911414,8,37,33,True,True,False,False,False
False,Jordan,"China, Hong Kong SAR",country_or_area,0.004981589776911414,0.004981589776911414,6,20,18,True,True,False,False,False
False,Hungary,Former Ethiopia,country_or_area,0.004981589776911414,0.002599090318388564,7,15,14,True,True,False,False,False
False,Andorra,Sri Lanka,country_or_area,0.004981589776911414,0.004981589776911414,7,9,8,True,True,False,False,False
False,Bahamas,Portugal,country_or_area,0.004981589776911414,0.004981589776911414,7,8,7,True,True,False,False,False
False,Finland,Ethiopia,country_or_area,0.004981589776911414,0.002815681178254277,7,8,8,True,True,False,False,False
False,Canada,Solomon Islands,country_or_area,0.004981589776911414,0.004981589776911414,6,15,12,True,True,False,False,False
False,Germany,United States,country_or_area,0.004981589776911414,0.004981589776911414,7,13,11,True,True,False,False,False
False,Israel,Italy,country_or_area,0.004981589776911414,0.004981589776911414,6,5,4,True,True,False,False,False
False,New Caledonia,Kuwait,country_or_area,0.004981589776911414,0.004981589776911414,13,6,10,True,True,False,False,False
False,Vanuatu,Comoros,country_or_area,0.004981589776911414,0.004981589776911414,7,7,7,True,True,False,False,False
False,Nepal,Kenya,country_or_area,0.004981589776911414,0.004981589776911414,5,5,4,True,True,False,False,False
False,Sierra Leone,Côte d'Ivoire,country_or_area,0.004981589776911414,0.004981589776911414,12,13,11,True,True,False,False,False
False,Sao Tome and Principe,Cameroon,country_or_area,0.004981589776911414,0.004981589776911414,21,8,17,True,True,False,False,False
False,Liberia,Nauru,country_or_area,0.004981589776911414,0.004981589776911414,7,5,6,True,True,False,False,False
False,Montserrat,Panama,country_or_area,0.004981589776911414,0.004981589776911414,10,6,8,True,True,False,False,False
False,Brazil,Mauritania,country_or_area,0.004981589776911414,0.004981589776911414,6,10,7,True,True,False,False,False
False,Nicaragua,Kazakhstan,country_or_area,0.004981589776911414,0.002815681178254277,9,10,8,True,True,False,False,False
False,Burundi,Madagascar,country_or_area,0.004981589776911414,0.004981589776911414,7,10,10,True,True,False,False,False
False,Kosovo,Gambia,country_or_area,0.002815681178254277,0.004981589776911414,6,6,6,True,True,False,False,False
False,Central African Republic,Saint Vincent and the Grenadines,country_or_area,0.004981589776911414,0.004981589776911414,24,32,25,True,True,False,False,False
False,Greece,Greenland,country_or_area,0.004981589776911414,0.004981589776911414,6,9,5,True,True,False,False,False
